source,approach,n_features,split,accuracy,f1_score
multivariate_ranked_features,mrmr_mean,35,val,0.6486486486486487,0.6483918128654971
multivariate_ranked_features,mrmr_mean,35,test,0.6470588235294118,0.6458333333333333
multivariate_ranked_features,mrmr_mean,36,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,36,val,0.6486486486486487,0.6480702396195355
multivariate_ranked_features,mrmr_mean,36,test,0.6176470588235294,0.6173160173160173
multivariate_ranked_features,mrmr_mean,37,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,37,val,0.6283783783783784,0.6283614116787655
multivariate_ranked_features,mrmr_mean,37,test,0.625,0.6244924476205944
multivariate_ranked_features,mrmr_mean,38,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,38,val,0.6148648648648649,0.6148472811943569
multivariate_ranked_features,mrmr_mean,38,test,0.6176470588235294,0.6163194444444444
multivariate_ranked_features,mrmr_mean,39,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,39,val,0.6418918918918919,0.6414827003062298
multivariate_ranked_features,mrmr_mean,39,test,0.6176470588235294,0.6173160173160173
multivariate_ranked_features,mrmr_mean,40,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,40,val,0.6283783783783784,0.6282256222881937
multivariate_ranked_features,mrmr_mean,40,test,0.6323529411764706,0.6310763888888888
multivariate_ranked_features,mrmr_mean,41,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,41,val,0.6418918918918919,0.6414827003062298
multivariate_ranked_features,mrmr_mean,41,test,0.6397058823529411,0.6387488480511736
multivariate_ranked_features,mrmr_mean,42,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,42,val,0.6148648648648649,0.614424790895379
multivariate_ranked_features,mrmr_mean,42,test,0.6470588235294118,0.6467532467532467
multivariate_ranked_features,mrmr_mean,43,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,43,val,0.6351351351351351,0.6348684210526316
multivariate_ranked_features,mrmr_mean,43,test,0.6176470588235294,0.6163194444444444
multivariate_ranked_features,mrmr_mean,44,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,44,val,0.6418918918918919,0.641875542163174
multivariate_ranked_features,mrmr_mean,44,test,0.625,0.6233505294596796
multivariate_ranked_features,mrmr_mean,45,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,45,val,0.6621621621621622,0.6619152046783625
multivariate_ranked_features,mrmr_mean,45,test,0.6102941176470589,0.6067004965351667
