source,approach,n_features,split,accuracy,f1_score
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,307,train,0.9622356495468278,0.9622355633746574
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,307,val,0.6216216216216216,0.6209987195902689
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,307,test,0.6691176470588235,0.6610357241761284
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,308,train,0.9637462235649547,0.9637462235649547
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,308,val,0.6283783783783784,0.6282256222881937
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,308,test,0.7058823529411765,0.7006383447061413
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,309,train,0.9622356495468278,0.9622355633746574
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,309,val,0.6283783783783784,0.6282256222881937
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,309,test,0.6691176470588235,0.6610357241761284
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,310,train,0.9682779456193353,0.9682778732347123
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,310,val,0.6216216216216216,0.6213450292397661
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,310,test,0.6911764705882353,0.6856702619414483
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,311,train,0.9652567975830816,0.9652567183046848
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,311,val,0.6148648648648649,0.6148472811943569
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,311,test,0.6764705882352942,0.6719298245614035
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,312,train,0.9622356495468278,0.9622355633746574
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,312,val,0.6283783783783784,0.6283614116787655
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,312,test,0.6764705882352942,0.6677770375305352
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,313,train,0.9637462235649547,0.9637462235649547
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,313,val,0.6216216216216216,0.6215525114155251
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,313,test,0.6838235294117647,0.6788048552754435
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,314,train,0.9697885196374623,0.9697882438846295
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,314,val,0.6283783783783784,0.6279537456008044
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,314,test,0.6911764705882353,0.6828780812791473
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,315,train,0.9652567975830816,0.9652560840644859
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,315,val,0.6283783783783784,0.6282256222881937
