source,approach,n_features,split,accuracy,f1_score
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,49,test,0.7159090909090909,0.7113997113997115
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,50,train,0.8835616438356164,0.882896909648502
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,50,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,50,test,0.7272727272727273,0.7221052631578948
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,51,train,0.8767123287671232,0.876131221719457
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,51,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,51,test,0.7272727272727273,0.7221052631578948
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,52,train,0.8835616438356164,0.882896909648502
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,52,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,52,test,0.7159090909090909,0.7113997113997115
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,53,train,0.8767123287671232,0.876131221719457
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,53,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,53,test,0.7159090909090909,0.7113997113997115
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,54,train,0.8767123287671232,0.8758737955790666
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,54,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,54,test,0.7045454545454546,0.6989473684210527
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,55,train,0.8767123287671232,0.876131221719457
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,55,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,55,test,0.7045454545454546,0.6968733439321675
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,56,train,0.8972602739726028,0.8968683776783613
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,56,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,56,test,0.6704545454545454,0.6576794097920858
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,57,train,0.8904109589041096,0.889894419306184
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,57,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,57,test,0.7045454545454546,0.6968733439321675
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,58,train,0.8767123287671232,0.876131221719457
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,58,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,58,test,0.6818181818181818,0.6735559088500265
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,59,train,0.8698630136986302,0.8691200754895023
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,59,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,59,test,0.6704545454545454,0.6605931639845724
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,60,train,0.8767123287671232,0.876131221719457
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,60,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,60,test,0.6590909090909091,0.6474358974358975
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,61,train,0.8698630136986302,0.8691200754895023
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,61,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,61,test,0.6590909090909091,0.6474358974358975
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,62,train,0.8767123287671232,0.876131221719457
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,62,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,62,test,0.6818181818181818,0.670940170940171
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,63,train,0.8767123287671232,0.876131221719457
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,63,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,63,test,0.6590909090909091,0.6474358974358975
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,64,train,0.8698630136986302,0.8691200754895023
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,64,val,0.76,0.7564935064935066
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,64,test,0.6704545454545454,0.6605931639845724
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,65,train,0.8698630136986302,0.8691200754895023
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,65,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,65,test,0.6818181818181818,0.670940170940171
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,66,train,0.8835616438356164,0.8831174947021427
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,66,val,0.72,0.7159090909090908
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,66,test,0.7045454545454546,0.6968733439321675
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,67,train,0.9041095890410958,0.9038208168642952
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,67,val,0.7,0.696969696969697
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,67,test,0.6818181818181818,0.670940170940171
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,68,train,0.8972602739726028,0.8968683776783613
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,68,val,0.7,0.696969696969697
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,68,test,0.6818181818181818,0.670940170940171
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,69,train,0.8972602739726028,0.8970235576244887
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,69,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,69,test,0.6931818181818182,0.6840005319856364
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,70,train,0.8904109589041096,0.8900809335591944
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,70,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,70,test,0.7045454545454546,0.6968733439321675
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,71,train,0.8904109589041096,0.889894419306184
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,71,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,71,test,0.6818181818181818,0.670940170940171
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,72,train,0.8972602739726028,0.8968683776783613
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,72,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,72,test,0.6818181818181818,0.670940170940171
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,73,train,0.8904109589041096,0.8900809335591944
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,73,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,73,test,0.6931818181818182,0.6840005319856364
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,74,train,0.8904109589041096,0.8900809335591944
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,74,val,0.7,0.696969696969697
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,74,test,0.6931818181818182,0.6840005319856364
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,75,train,0.8904109589041096,0.889894419306184
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,75,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,75,test,0.6931818181818182,0.6840005319856364
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,76,train,0.8972602739726028,0.8968683776783613
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,76,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,76,test,0.6818181818181818,0.670940170940171
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,77,train,0.8972602739726028,0.8968683776783613
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,77,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,77,test,0.6704545454545454,0.6576794097920858
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,78,train,0.8972602739726028,0.8968683776783613
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,78,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,78,test,0.6931818181818182,0.6840005319856364
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,79,train,0.8972602739726028,0.8970235576244887
