source,approach,n_features,split,accuracy,f1_score,fold
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,5,train,0.8,0.797979797979798,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,5,val,0.65625,0.6451215413912849,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,5,test,0.8522727272727273,0.8521008403361344,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,10,train,0.8,0.797979797979798,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,10,val,0.65625,0.6451215413912849,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,10,test,0.8522727272727273,0.8521008403361344,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,20,train,0.82,0.818840579710145,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,20,val,0.6770833333333334,0.6690023356690022,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,20,test,0.8522727272727273,0.8521008403361344,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,30,train,0.83,0.8291628982011858,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,30,val,0.6458333333333334,0.6357142857142857,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,30,test,0.8181818181818182,0.8178053830227743,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,50,train,0.87,0.8693598633303186,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,50,val,0.6145833333333334,0.6021059706508345,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,50,test,0.8295454545454546,0.8293471234647705,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,75,train,0.9,0.8996386993175431,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,75,val,0.65625,0.6451215413912849,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,75,test,0.8181818181818182,0.8178053830227743,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,100,train,0.92,0.9197109594540345,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,100,val,0.65625,0.6422360248447205,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,100,test,0.8409090909090909,0.8405797101449275,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,150,train,0.94,0.9399038461538461,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,150,val,0.7291666666666666,0.7248677248677249,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,150,test,0.7045454545454546,0.6944444444444444,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,1,train,0.72,0.719551282051282,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,1,val,0.6145833333333334,0.5758805970149253,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,1,test,0.7954545454545454,0.7950310559006211,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,2,train,0.72,0.719551282051282,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,2,val,0.6145833333333334,0.5758805970149253,2
