source,approach,n_features,split,accuracy,f1_score,fold
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,50,val,0.6060606060606061,0.5994163991829589,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,50,test,0.6911764705882353,0.691109669046074,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,60,train,0.9065934065934066,0.9065905866014552,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,60,val,0.6098484848484849,0.6043936858951043,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,60,test,0.6911764705882353,0.691109669046074,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,75,train,0.9102564102564102,0.9102561092195964,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,75,val,0.6174242424242424,0.6127514341732627,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,75,test,0.7058823529411765,0.7048611111111112,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,100,train,0.9230769230769231,0.9230769230769231,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,100,val,0.6212121212121212,0.6155638397017708,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,100,test,0.6838235294117647,0.6833955930918738,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,150,train,0.9285714285714286,0.9285692721069951,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,150,val,0.6212121212121212,0.6180555555555556,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,150,test,0.6764705882352942,0.6764006056673156,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,200,train,0.9377289377289377,0.937728102189781,1
