source,approach,n_features,split,accuracy,f1_score,fold
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,60,test,0.6617647058823529,0.6605902777777778,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,75,train,0.9195046439628483,0.919497699386503,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,75,val,0.6402439024390244,0.6330261311487844,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,75,test,0.6544117647058824,0.6534937930286768,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,100,train,0.9287925696594427,0.9287918871252205,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,100,val,0.6280487804878049,0.6218484218484219,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,100,test,0.6323529411764706,0.6323529411764706,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,150,train,0.9365325077399381,0.9365323556546015,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,150,val,0.6158536585365854,0.6146932686928958,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,150,test,0.7132352941176471,0.7105909314126699,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,200,train,0.9535603715170279,0.9535599263860133,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,200,val,0.6219512195121951,0.6210494931425163,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,200,test,0.7132352941176471,0.7105909314126699,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,300,train,0.9520123839009288,0.9520113489589199,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,300,val,0.6158536585365854,0.6134246267819059,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,300,test,0.6911764705882353,0.6894977168949772,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,500,train,0.9628482972136223,0.9628468727534147,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,500,val,0.6341463414634146,0.6296853831100406,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,500,test,0.6764705882352942,0.6753472222222222,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,782,train,0.9659442724458205,0.9659429666906303,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,782,val,0.6402439024390244,0.6363363024767918,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,782,test,0.7132352941176471,0.7119739342926962,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,1,train,0.6609907120743034,0.6609834007097892,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,1,val,0.5609756097560976,0.5567567567567567,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,1,test,0.5220588235294118,0.5220329818869964,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,2,train,0.7585139318885449,0.7584768916625924,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,2,val,0.5548780487804879,0.5424771658959758,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,2,test,0.5147058823529411,0.5039787798408488,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,3,train,0.7894736842105263,0.7894010144496755,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,3,val,0.573170731707317,0.5638297872340425,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,3,test,0.5,0.4929824561403509,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,5,train,0.8250773993808049,0.82505685807888,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,5,val,0.4878048780487805,0.4724264705882353,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,5,test,0.5735294117647058,0.5726977248104008,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,10,train,0.8637770897832817,0.8637561952968469,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,10,val,0.4695121951219512,0.4679097520044751,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,10,test,0.5441176470588235,0.5437229437229437,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,15,train,0.8591331269349846,0.8591300888794101,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,15,val,0.5426829268292683,0.5406162464985994,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,15,test,0.6176470588235294,0.613551912568306,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,20,train,0.8761609907120743,0.8761598036960356,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,20,val,0.5426829268292683,0.5413015103486855,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,20,test,0.6470588235294118,0.6407660136473696,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,30,train,0.891640866873065,0.8916398282340311,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,30,val,0.5670731707317073,0.5643356905002432,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,30,test,0.6102941176470589,0.6054950467954683,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,40,train,0.9024767801857585,0.9024746769165147,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,40,val,0.573170731707317,0.5715778474399165,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,40,test,0.6470588235294118,0.6442894507410637,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,50,train,0.9040247678018576,0.9040238478644276,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,50,val,0.5975609756097561,0.5970215934475056,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,50,test,0.7058823529411765,0.7027322404371584,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,60,train,0.913312693498452,0.9132993970070844,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,60,val,0.6036585365853658,0.6024613089688607,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,60,test,0.7132352941176471,0.7105909314126699,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,75,train,0.9256965944272446,0.9256958822176213,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,75,val,0.5975609756097561,0.5946067415730337,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,75,test,0.6838235294117647,0.6761008031016339,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,100,train,0.9427244582043344,0.942723222950969,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,100,val,0.6158536585365854,0.6141176470588235,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,100,test,0.7132352941176471,0.7062309609526447,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,150,train,0.9504643962848297,0.9504624970045531,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,150,val,0.6280487804878049,0.6277027278478657,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,150,test,0.6911764705882353,0.6843501326259946,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,200,train,0.9566563467492261,0.9566526073619632,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,200,val,0.6402439024390244,0.6395872909449845,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,200,test,0.75,0.7464912280701754,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,300,train,0.958204334365325,0.958199426266635,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,300,val,0.6219512195121951,0.6217261904761905,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,300,test,0.7426470588235294,0.7402739128062421,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,500,train,0.9628482972136223,0.9628482972136223,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,500,val,0.6341463414634146,0.632177033492823,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,500,test,0.6985294117647058,0.6957494407158836,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,782,train,0.9721362229102167,0.9721359558316081,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,782,val,0.6280487804878049,0.6249109519703049,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,relief,782,test,0.6911764705882353,0.6894977168949772,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,all_features,782,train,0.9721362229102167,0.9721362229102167,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,all_features,782,val,0.6219512195121951,0.6191760299625468,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,all_features,782,test,0.6911764705882353,0.6905742145178765,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,1,train,0.673992673992674,0.6731330633769659,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,1,val,0.5189393939393939,0.5152601674208799,1
