source,approach,n_features,split,accuracy,f1_score
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,51,test,0.7954545454545454,0.792778649921507
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,52,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,52,val,0.7627118644067796,0.7626436781609196
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,52,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,53,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,53,val,0.7542372881355932,0.7540783327344592
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,53,test,0.7272727272727273,0.717948717948718
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,54,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,54,val,0.7457627118644068,0.7457627118644068
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,54,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,55,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,55,val,0.7711864406779662,0.7710384477182897
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,55,test,0.7954545454545454,0.792778649921507
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,56,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,56,val,0.788135593220339,0.7881203763556704
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,56,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,57,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,57,val,0.7796610169491526,0.7794075352315214
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,57,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,58,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,58,val,0.7796610169491526,0.7794075352315214
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,58,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,59,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,59,val,0.7796610169491526,0.7795977011494253
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,59,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,60,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,60,val,0.7627118644067796,0.7626436781609196
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,60,test,0.7954545454545454,0.792778649921507
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,61,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,61,val,0.7542372881355932,0.7542196365725777
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,61,test,0.75,0.7435082140964494
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,62,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,62,val,0.7627118644067796,0.7626436781609196
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,62,test,0.7954545454545454,0.7901430842607313
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,63,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,63,val,0.7627118644067796,0.7626436781609196
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,63,test,0.75,0.7435082140964494
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,64,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,64,val,0.7372881355932204,0.7372692666810314
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,64,test,0.8181818181818182,0.8147368421052632
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,65,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,65,val,0.7457627118644068,0.7454702329594478
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,65,test,0.7954545454545454,0.792778649921507
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,66,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,66,val,0.7203389830508474,0.7201581027667985
