source,approach,n_features,split,accuracy,f1_score,fold
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,60,train,0.9193548387096774,0.9191655801825294,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,60,val,0.6805555555555556,0.6804939224387421,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,60,test,0.5227272727272727,0.45996493278784334,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,75,train,0.9032258064516129,0.9029986962190353,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,75,val,0.6805555555555556,0.6790075596045746,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,75,test,0.5227272727272727,0.45996493278784334,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,100,train,0.9032258064516129,0.903125,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,100,val,0.7083333333333334,0.7069199457259159,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,100,test,0.5227272727272727,0.45996493278784334,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,150,train,0.9354838709677419,0.9353324641460234,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,150,val,0.6944444444444444,0.6934984520123839,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,150,test,0.5113636363636364,0.4421347486362966,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,200,train,0.9435483870967742,0.943515325047179,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,200,val,0.6944444444444444,0.6944444444444444,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,200,test,0.5227272727272727,0.45996493278784334,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,300,train,0.9516129032258065,0.9515625,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,300,val,0.6805555555555556,0.6804939224387421,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,300,test,0.5227272727272727,0.45996493278784334,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,500,train,0.9516129032258065,0.9515625,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,500,val,0.6527777777777778,0.6521739130434783,1
