source,approach,n_features,split,accuracy
mrmr_ranked_features,mutual_info,89,train,0.8211446740858506
mrmr_ranked_features,mutual_info,89,val,0.6139240506329114
mrmr_ranked_features,mutual_info,89,test,0.5671641791044776
mrmr_ranked_features,mutual_info,90,train,0.8251192368839427
mrmr_ranked_features,mutual_info,90,val,0.6044303797468354
mrmr_ranked_features,mutual_info,90,test,0.5485074626865671
mrmr_ranked_features,mutual_info,91,train,0.8251192368839427
mrmr_ranked_features,mutual_info,91,val,0.629746835443038
mrmr_ranked_features,mutual_info,91,test,0.5597014925373134
mrmr_ranked_features,mutual_info,92,train,0.821939586645469
mrmr_ranked_features,mutual_info,92,val,0.6044303797468354
mrmr_ranked_features,mutual_info,92,test,0.5522388059701493
mrmr_ranked_features,mutual_info,93,train,0.8203497615262321
mrmr_ranked_features,mutual_info,93,val,0.6234177215189873
mrmr_ranked_features,mutual_info,93,test,0.5522388059701493
mrmr_ranked_features,mutual_info,94,train,0.8243243243243243
mrmr_ranked_features,mutual_info,94,val,0.6234177215189873
mrmr_ranked_features,mutual_info,94,test,0.5485074626865671
mrmr_ranked_features,mutual_info,95,train,0.8282988871224165
mrmr_ranked_features,mutual_info,95,val,0.6265822784810127
mrmr_ranked_features,mutual_info,95,test,0.5485074626865671
mrmr_ranked_features,mutual_info,96,train,0.8282988871224165
mrmr_ranked_features,mutual_info,96,val,0.6265822784810127
mrmr_ranked_features,mutual_info,96,test,0.5485074626865671
mrmr_ranked_features,mutual_info,97,train,0.8259141494435612
mrmr_ranked_features,mutual_info,97,val,0.6360759493670886
mrmr_ranked_features,mutual_info,97,test,0.5485074626865671
mrmr_ranked_features,mutual_info,98,train,0.8259141494435612
mrmr_ranked_features,mutual_info,98,val,0.6360759493670886
mrmr_ranked_features,mutual_info,98,test,0.5485074626865671
mrmr_ranked_features,mutual_info,99,train,0.8370429252782194
mrmr_ranked_features,mutual_info,99,val,0.620253164556962
mrmr_ranked_features,mutual_info,99,test,0.5485074626865671
mrmr_ranked_features,mutual_info,100,train,0.8259141494435612
mrmr_ranked_features,mutual_info,100,val,0.629746835443038
mrmr_ranked_features,mutual_info,100,test,0.5335820895522388
mrmr_ranked_features,mutual_info,101,train,0.8322734499205088
mrmr_ranked_features,mutual_info,101,val,0.620253164556962
mrmr_ranked_features,mutual_info,101,test,0.5559701492537313
mrmr_ranked_features,mutual_info,102,train,0.8235294117647058
mrmr_ranked_features,mutual_info,102,val,0.6329113924050633
mrmr_ranked_features,mutual_info,102,test,0.5597014925373134
mrmr_ranked_features,mutual_info,103,train,0.8298887122416534
mrmr_ranked_features,mutual_info,103,val,0.629746835443038
mrmr_ranked_features,mutual_info,103,test,0.5485074626865671
mrmr_ranked_features,mutual_info,104,train,0.8306836248012719
mrmr_ranked_features,mutual_info,104,val,0.6234177215189873
mrmr_ranked_features,mutual_info,104,test,0.5559701492537313
mrmr_ranked_features,mutual_info,105,train,0.8306836248012719
mrmr_ranked_features,mutual_info,105,val,0.6234177215189873
mrmr_ranked_features,mutual_info,105,test,0.5559701492537313
mrmr_ranked_features,mutual_info,106,train,0.8275039745627981
mrmr_ranked_features,mutual_info,106,val,0.6360759493670886
mrmr_ranked_features,mutual_info,106,test,0.5559701492537313
mrmr_ranked_features,mutual_info,107,train,0.8354531001589826
mrmr_ranked_features,mutual_info,107,val,0.6392405063291139
mrmr_ranked_features,mutual_info,107,test,0.5522388059701493
mrmr_ranked_features,mutual_info,108,train,0.829093799682035
mrmr_ranked_features,mutual_info,108,val,0.629746835443038
mrmr_ranked_features,mutual_info,108,test,0.5671641791044776
